STATION,NAME,DATE,PRCP,SNOW,SNWD,TAVG,TMAX,TMIN
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",4/16/2012,0.32,0,0,,56,44
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",4/17/2012,0.07,0,0,,50,40
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",4/18/2012,0.07,0,0,,56,45
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",4/19/2012,0.43,0,0,,57,41
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",4/20/2012,0.26,0,0,,56,44
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",4/21/2012,0,0,0,,68,40
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",4/22/2012,0,0,0,,74,47
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",4/23/2012,0,0,0,,71,48
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",4/24/2012,0.17,0,0,,57,50
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",4/25/2012,0.42,0,0,,62,48
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",4/26/2012,0.15,0,0,,57,44
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",4/27/2012,0.03,0,0,,56,43
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",4/28/2012,0,0,0,,61,47
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",4/29/2012,0.17,0,0,,60,48
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",4/30/2012,0.17,0,0,,55,45
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",5/1/2012,0.02,0,0,,53,43
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",5/2/2012,0.02,0,0,,56,42
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",5/3/2012,0.73,0,0,,52,45
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",5/4/2012,0.07,0,0,,54,43
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",5/5/2012,0,0,0,,56,41
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",5/6/2012,0,0,0,,64,41
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",5/7/2012,0,0,0,,75,43
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",5/8/2012,0,0,0,,65,49
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",5/9/2012,0,0,0,,56,44
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",5/10/2012,0,0,0,,58,39
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",5/11/2012,0,0,0,,65,40
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",5/12/2012,0,0,0,,76,44
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",5/13/2012,0,0,0,,78,49
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",5/14/2012,0,0,0,,80,55
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",5/15/2012,0,0,0,,76,49
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",5/16/2012,0,0,0,,67,49
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",5/17/2012,0,0,0,,64,44
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",5/18/2012,0,0,0,,60,46
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",5/19/2012,0,0,0,,67,45
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",5/20/2012,0.25,0,0,,58,53
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",5/21/2012,0.55,0,0,,62,50
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",5/22/2012,0.24,0,0,,55,48
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",5/23/2012,0.01,0,0,,58,48
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",5/24/2012,0,0,0,,63,48
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",5/25/2012,0,0,0,,72,48
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",5/26/2012,0,0,0,,72,48
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",5/27/2012,0,0,0,,63,53
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",5/28/2012,0,0,0,,62,50
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",5/29/2012,0,0,0,,61,46
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",5/30/2012,0.01,0,0,,66,52
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",5/31/2012,0.15,0,0,,64,54
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",6/1/2012,0.26,0,0,,68,55
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",6/2/2012,0.01,0,0,,66,51
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",6/3/2012,0,0,0,,63,49
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",6/4/2012,0.05,0,0,,55,48
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",6/5/2012,0.63,0,0,,56,47
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",6/6/2012,0,0,0,,61,43
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",6/7/2012,0.65,0,0,,61,48
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",6/8/2012,0.06,0,0,,59,47
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",6/9/2012,0,0,0,,63,47
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",6/10/2012,0,0,0,,66,50
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",6/11/2012,0,0,0,,74,50
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",6/12/2012,0.03,0,0,,65,55
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",6/13/2012,0,0,0,,61,52
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",6/14/2012,0,0,0,,63,50
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",6/15/2012,0,0,0,,72,49
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",6/16/2012,0,0,0,,70,59
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",6/17/2012,0,0,0,,66,53
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",6/18/2012,0.12,0,0,,63,50
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",6/19/2012,0.04,0,0,,67,50
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",6/20/2012,0,0,0,,76,50
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",6/21/2012,0,0,0,,75,53
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",6/22/2012,0.62,0,0,,57,53
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",6/23/2012,0.34,0,0,,60,49
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",6/24/2012,0,0,0,,67,49
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",6/25/2012,0.02,0,0,,67,52
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",6/26/2012,0,0,0,,65,51
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",6/27/2012,0,0,0,,73,48
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",6/28/2012,0,0,0,,72,53
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",6/29/2012,0.01,0,0,,71,59
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",6/30/2012,0.12,0,0,,68,56
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",7/1/2012,0,0,0,,68,54
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",7/2/2012,0.08,0,0,,66,53
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",7/3/2012,0.23,0,0,,65,51
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",7/4/2012,0,0,0,,69,49
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",7/5/2012,0,0,0,,76,51
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",7/6/2012,0,0,0,,77,52
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",7/7/2012,0,0,0,,80,55
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",7/8/2012,0,0,0,,83,58
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",7/9/2012,0.06,0,0,,77,55
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",7/10/2012,0,0,0,,75,52
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",7/11/2012,0,0,0,,82,56
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",7/12/2012,0,0,0,,78,56
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",7/13/2012,0.02,0,0,,74,57
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",7/14/2012,0,0,0,,77,59
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",7/15/2012,0,0,0,,66,56
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",7/16/2012,0.01,0,0,,79,56
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",7/17/2012,0,0,0,,71,59
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",7/18/2012,0,0,0,,70,58
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",7/19/2012,0,0,0,,77,58
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",7/20/2012,0.6,0,0,,67,57
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",7/21/2012,0,0,0,,75,57
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",7/22/2012,0.04,0,0,,69,54
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",7/23/2012,0,0,0,,66,52
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",7/24/2012,0,0,0,,74,54
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",7/25/2012,0,0,0,,80,55
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",7/26/2012,0,0,0,,78,55
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",7/27/2012,0,0,0,,66,57
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",7/28/2012,0,0,0,,72,56
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",7/29/2012,0,0,0,,73,59
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",7/30/2012,0,0,0,,67,56
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",7/31/2012,0,0,0,,73,57
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",8/1/2012,0,0,0,,75,56
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",8/2/2012,0,0,0,,74,54
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",8/3/2012,0,0,0,,81,55
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",8/4/2012,0,0,0,,93,62
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",8/5/2012,0,0,0,,93,64
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",8/6/2012,0,0,0,,83,60
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",8/7/2012,0,0,0,,70,59
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",8/8/2012,0,0,0,,72,59
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",8/9/2012,0,0,0,,76,58
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",8/10/2012,0,0,0,,78,54
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",8/11/2012,0,0,0,,83,56
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",8/12/2012,0,0,0,,87,59
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",8/13/2012,0,0,0,,87,59
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",8/14/2012,0,0,0,,84,57
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",8/15/2012,0,0,0,,88,62
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",8/16/2012,0,0,0,,94,65
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",8/17/2012,0,0,0,,91,61
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",8/18/2012,0,0,0,,71,58
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",8/19/2012,0,0,0,,74,59
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",8/20/2012,0,0,0,,78,59
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",8/21/2012,0,0,0,,74,56
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",8/22/2012,0,0,0,,72,56
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",8/23/2012,0,0,0,,70,57
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",8/24/2012,0,0,0,,72,50
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",8/25/2012,0,0,0,,79,53
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",8/26/2012,0,0,0,,70,54
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",8/27/2012,0,0,0,,75,56
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",8/28/2012,0,0,0,,73,54
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",8/29/2012,0,0,0,,73,56
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",8/30/2012,0,0,0,,73,55
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",8/31/2012,0,0,0,,72,51
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",9/1/2012,0,0,0,,71,51
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",9/2/2012,0,0,0,,70,50
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",9/3/2012,0,0,0,,73,55
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",9/4/2012,0,0,0,,76,52
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",9/5/2012,0,0,0,,79,53
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",9/6/2012,0,0,0,,83,58
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",9/7/2012,0,0,0,,90,56
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",9/8/2012,0,0,0,,77,56
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",9/9/2012,0.01,0,0,,66,57
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",9/10/2012,0.01,0,0,,68,53
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",9/11/2012,0,0,0,,68,48
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",9/12/2012,0,0,0,,72,50
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",9/13/2012,0,0,0,,82,53
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",9/14/2012,0,0,0,,79,52
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",9/15/2012,0,0,0,,72,52
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",9/16/2012,0,0,0,,76,49
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",9/17/2012,0,0,0,,82,53
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",9/18/2012,0,0,0,,82,53
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",9/19/2012,0,0,0,,75,53
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",9/20/2012,0,0,0,,67,50
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",9/21/2012,0,0,0,,61,55
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",9/22/2012,0.01,0,0,,67,53
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",9/23/2012,0,0,0,,67,50
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",9/24/2012,0,0,0,,70,50
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",9/25/2012,0,0,0,,67,52
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",9/26/2012,0,0,0,,67,49
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",9/27/2012,0,0,0,,73,50
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",9/28/2012,0,0,0,,77,54
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",9/29/2012,0,0,0,,69,54
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",9/30/2012,0,0,0,,70,46
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",10/1/2012,0,0,0,,74,48
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",10/2/2012,0,0,0,,64,50
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",10/3/2012,0,0,0,,66,46
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",10/4/2012,0,0,0,,66,47
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",10/5/2012,0,0,0,,71,48
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",10/6/2012,0,0,0,,75,46
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",10/7/2012,0,0,0,,75,46
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",10/8/2012,0,0,0,,70,46
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",10/9/2012,0,0,0,,61,48
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",10/10/2012,0,0,0,,54,47
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",10/11/2012,0,0,0,,57,45
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",10/12/2012,0.08,0,0,,57,48
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",10/13/2012,0.19,0,0,,60,54
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",10/14/2012,0.65,0,0,,64,56
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",10/15/2012,0.31,0,0,,63,52
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",10/16/2012,0,0,0,,61,47
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",10/17/2012,0,0,0,,58,43
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",10/18/2012,0.82,0,0,,64,44
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",10/19/2012,0.19,0,0,,59,49
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",10/20/2012,0.02,0,0,,52,43
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",10/21/2012,0.25,0,0,,53,40
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",10/22/2012,0.35,0,0,,46,38
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",10/23/2012,0,0,0,,52,42
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",10/24/2012,0.28,0,0,,53,43
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",10/25/2012,0,0,0,,53,44
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",10/26/2012,0.06,0,0,,52,45
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",10/27/2012,0.91,0,0,,58,49
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",10/28/2012,0.24,0,0,,58,50
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",10/29/2012,0.43,0,0,,60,50
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",10/30/2012,1.36,0,0,,59,54
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",10/31/2012,0.57,0,0,,60,52
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",11/1/2012,0.38,0,0,,59,51
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",11/2/2012,0.22,0,0,,59,51
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",11/3/2012,0.02,0,0,,60,52
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",11/4/2012,0.32,0,0,,64,55
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",11/5/2012,0.03,0,0,,59,46
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",11/6/2012,0.01,0,0,,55,44
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",11/7/2012,0,0,0,,54,39
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",11/8/2012,0,0,0,,50,34
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",11/9/2012,0,0,0,,48,34
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",11/10/2012,0,0,0,,46,31
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",11/11/2012,0.6,0,0,,48,34
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",11/12/2012,0.14,0,0,,55,43
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",11/13/2012,0.21,0,0,,52,46
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",11/14/2012,0.03,0,0,,52,41
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",11/15/2012,0,0,0,,49,37
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",11/16/2012,0.22,0,0,,49,36
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",11/17/2012,0.24,0,0,,54,43
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",11/18/2012,0.31,0,0,,50,43
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",11/19/2012,2.13,0,0,,56,47
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",11/20/2012,0.15,0,0,,52,45
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",11/21/2012,0.44,0,0,,47,39
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",11/22/2012,0,0,0,,48,37
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",11/23/2012,1.26,0,0,,49,43
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",11/24/2012,0,0,0,,48,39
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",11/25/2012,0,0,0,,47,34
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",11/26/2012,0,0,0,,49,35
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",11/27/2012,0,0,0,,50,35
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",11/28/2012,0.11,0,0,,49,36
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",11/29/2012,0.06,0,0,,55,46
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",11/30/2012,1.4,0,0,,59,46
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",12/1/2012,0.16,0,0,,56,47
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",12/2/2012,0.77,0,0,,47,45
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",12/3/2012,0.51,0,0,,49,45
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",12/4/2012,0.56,0,0,,53,45
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",12/5/2012,0.06,0,0,,48,40
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",12/6/2012,0.06,0,0,,45,43
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",12/7/2012,0.04,0,0,,46,38
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",12/8/2012,0,0,0,,44,38
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",12/9/2012,0.06,0,0,,44,37
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",12/10/2012,0.02,0,0,,45,42
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",12/11/2012,0.12,0,0,,46,42
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",12/12/2012,0.32,0,0,,44,40
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",12/13/2012,0.09,0,0,,45,38
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",12/14/2012,0.31,0,0,,43,34
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",12/15/2012,0.21,0,0,,40,33
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",12/16/2012,0.89,0,0,,44,38
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",12/17/2012,0.08,0,0,,47,35
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",12/18/2012,0.13,0.6,1,,39,33
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",12/19/2012,0.54,0,0,,47,35
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",12/20/2012,0.52,0,0,,45,33
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",12/21/2012,0.07,0,0,,47,29
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",12/22/2012,0.13,0,0,,47,39
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",12/23/2012,0.26,0,0,,45,38
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",12/24/2012,0.01,0,0,,42,37
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",12/25/2012,0.53,0,0,,42,37
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",12/26/2012,0.18,0,0,,44,38
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",12/27/2012,0.16,0,0,,46,38
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",12/28/2012,0,0,0,,47,39
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",12/29/2012,0.06,0,0,,41,38
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",12/30/2012,0,0,0,,40,32
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",12/31/2012,0,0,0,,38,30
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1/1/2013,0,0,0,,41,27
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1/2/2013,0,0,0,,43,30
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1/3/2013,0.16,0,0,,44,29
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1/4/2013,0.1,0,0,,50,36
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1/5/2013,0.12,0,0,,44,40
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1/6/2013,0.08,0,0,,45,37
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1/7/2013,0.09,0,0,,50,40
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1/8/2013,0.64,0,0,,53,42
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1/9/2013,1.51,0,0,,50,35
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1/10/2013,0.01,0,0,,38,31
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1/11/2013,0,0,0,,37,27
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1/12/2013,0,0,0,,37,25
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1/13/2013,0,0,0,,36,24
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1/14/2013,0,0,0,,38,28
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1/15/2013,0,0,0,,44,31
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1/16/2013,0,0,0,,43,25
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1/17/2013,0,0,0,,39,27
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1/18/2013,0,0,0,,38,30
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1/19/2013,0,0,0,,34,31
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1/20/2013,0,0,0,,38,31
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1/21/2013,0,0,0,,36,29
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1/22/2013,0,0,0,,38,29
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1/23/2013,0.2,0,0,,45,36
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1/24/2013,0.23,0,0,,45,34
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1/25/2013,0.12,0,0,,51,37
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1/26/2013,0.09,0,0,,47,39
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1/27/2013,0.07,0,0,,42,39
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1/28/2013,0.31,0,0,,43,38
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1/29/2013,0.17,0,0,,47,41
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1/30/2013,0.14,0,0,,48,44
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",1/31/2013,0.12,0,0,,49,45
